OBJECTID,Pole_id,Pole_i_type,Quantity,Note_
"37,592","2,033,579",1,4,
"37,593","2,033,580",1,4,
"37,594","2,033,581",1,4,
"37,595","2,033,576",1,5,
"37,596","2,033,577",1,4,
"37,597","2,033,578",1,4,
"37,598","2,033,582",1,1,
"37,599","2,033,583",1,3,
"37,600","2,033,584",1,2,
"37,601","2,033,585",1,2,
"37,602","2,033,586",1,4,
"37,603","2,033,587",1,4,
"37,604","2,033,591",1,4,
"37,605","2,033,592",1,4,
"37,606","2,033,593",1,4,
"37,607","2,033,588",1,4,
"37,608","2,033,589",1,4,
"37,609","2,033,590",1,4,
"37,610","2,033,594",1,4,
"37,611","2,033,595",1,3,
"37,612","2,033,596",1,3,
"37,613","2,033,597",1,3,
"37,614","2,033,598",1,3,
"37,615","2,033,599",1,4,
"37,616","2,033,600",1,2,
"37,617","2,033,529",1,6,
"37,618","2,033,492",1,10,
"37,619","2,033,493",1,6,
"37,620","2,033,494",1,5,
"37,621","2,033,495",1,5,
"37,622","2,033,496",1,5,
"37,623","2,033,491",1,10,
"37,624","2,033,497",1,4,
"37,625","2,033,498",1,3,
"37,626","2,033,499",1,3,
"37,627","2,033,500",1,4,
"37,628","2,033,501",1,3,
"37,629","2,033,502",1,3,
"37,630","2,033,503",1,3,
"37,631","2,033,504",1,1,
"37,632","2,033,504",4,2,
"37,633","2,033,505",1,3,
"37,634","2,033,506",1,3,
"37,635","2,033,507",1,3,
"37,636","2,033,508",1,2,
"37,637","2,033,509",1,4,
"37,638","2,033,510",1,5,
"37,639","2,033,511",1,4,
"37,640","2,033,512",1,4,
"37,641","2,033,513",1,4,
"37,642","2,033,514",1,4,
"37,643","2,033,515",1,8,
"37,644","2,033,516",1,5,
"37,645","2,033,517",1,5,
"37,646","2,033,518",1,7,
"37,647","2,033,519",1,5,
"37,648","2,033,520",1,7,
"37,649","2,033,521",1,4,
"37,650","2,033,522",1,8,
"37,651","2,033,523",1,8,
"37,652","2,033,524",1,4,
"37,653","2,033,525",1,4,
"37,654","2,033,526",1,4,
"37,655","2,033,527",1,3,
"37,656","2,033,528",1,4,
"37,657","2,033,530",1,5,
"37,658","2,033,531",1,4,
"37,659","2,033,532",1,9,
"37,660","2,033,536",1,5,
"37,661","2,033,537",1,5,
"37,662","2,033,538",1,4,
"37,663","2,033,533",1,5,
"37,664","2,033,534",1,5,
"37,665","2,033,535",1,5,
"37,666","2,033,539",1,5,
"37,667","2,033,540",1,5,
"37,668","2,033,541",1,2,
"37,669","2,033,543",1,5,
"37,670","2,033,542",1,2,
"37,671","2,033,544",1,4,
"37,672","2,033,548",1,5,
"37,673","2,033,549",1,5,
"37,674","2,033,550",1,5,
"37,675","2,033,545",1,6,
"37,676","2,033,546",1,5,
"37,677","2,033,547",1,2,
"37,678","2,033,553",1,2,
"37,679","2,033,555",1,5,
"37,680","2,033,556",1,2,
"37,681","2,033,552",1,5,
"37,682","2,033,554",1,5,
"37,683","2,033,365",2,6,
"37,684","2,033,366",1,3,
"37,685","2,033,367",1,3,
"37,686","2,033,368",1,3,
"37,687","2,033,369",1,6,
"37,688","2,033,370",1,3,
"37,689","2,033,371",1,3,
"37,690","2,033,372",1,3,
"37,691","2,033,373",1,8,
"37,692","2,033,374",1,7,
"37,693","2,033,375",1,6,
"37,694","2,033,376",1,6,
"37,695","2,033,377",1,6,
"37,696","2,033,378",1,6,
"37,697","2,033,379",1,3,
"37,698","2,033,380",1,7,
"37,699","2,033,381",1,4,
"37,700","2,033,382",1,4,
"37,701","2,033,383",1,4,
"37,702","2,033,384",1,4,
"37,703","2,033,385",1,4,
"37,704","2,033,386",1,4,
"37,705","2,033,387",1,6,
"37,706","2,033,388",1,4,
"37,707","2,033,389",1,4,
"37,708","2,033,390",1,4,
"37,709","2,033,391",1,5,
"37,710","2,033,392",1,4,
"37,711","2,033,393",1,4,
"37,712","2,033,394",1,9,
"37,713","2,033,395",1,6,
"37,714","2,033,396",1,6,
"37,715","2,033,397",1,6,
"37,716","2,033,398",1,6,
"37,717","2,033,399",1,5,
"37,718","2,033,400",1,5,
"37,719","2,033,401",1,4,
"37,720","2,033,402",1,3,
"37,721","2,033,403",1,4,
"37,722","2,033,404",1,5,
"37,723","2,033,405",1,3,
"37,724","2,033,406",1,4,
"37,725","2,033,407",1,3,
"37,726","2,033,408",1,3,
"37,727","2,033,411",1,4,
"37,728","2,033,412",1,14,
"37,729","2,033,413",1,5,
"37,730","2,033,414",1,5,
"37,731","2,033,415",1,5,
"37,732","2,033,416",1,5,
"37,733","2,033,417",1,5,
"37,734","2,033,418",1,10,
"37,735","2,033,419",1,5,
"37,736","2,033,420",1,5,
"37,737","2,033,421",1,5,
"37,738","2,033,422",1,5,
"37,739","2,033,423",1,8,
"37,740","2,033,424",1,5,
"37,741","2,033,425",1,5,
"37,742","2,033,426",1,5,
"37,743","2,033,427",1,5,
"37,744","2,033,428",1,4,
"37,745","2,033,429",1,5,
"37,746","2,033,430",1,3,
"37,747","2,033,431",1,4,
"37,748","2,033,432",1,2,
"37,749","2,033,433",1,3,
"37,750","2,033,434",1,3,
"37,751","2,033,435",1,5,
"37,752","2,033,436",1,3,
"37,753","2,033,437",1,3,
"37,754","2,033,438",1,2,
"37,755","2,033,439",1,5,
"37,756","2,033,440",1,5,
"37,757","2,033,441",1,5,
"37,758","2,033,442",1,2,
"37,759","2,033,443",1,2,
"37,760","2,033,444",1,3,
"37,761","2,033,445",1,2,
"37,762","2,033,446",1,3,
"37,763","2,033,447",1,3,
"37,764","2,033,448",1,2,
"37,765","2,033,449",1,3,
"37,766","2,033,450",1,3,
"37,767","2,033,451",1,2,
"37,768","2,033,452",1,1,
"37,769","2,033,453",1,7,
"37,770","2,033,454",1,5,
"37,771","2,033,455",1,5,
"37,772","2,033,456",1,2,
"37,773","2,033,456",4,2,
"37,774","2,033,457",1,6,
"37,775","2,033,458",1,3,
"37,776","2,033,458",2,3,
"37,777","2,033,460",1,5,
"37,778","2,033,459",1,2,
"37,779","2,033,461",1,6,
"37,780","2,033,462",1,2,
"37,781","2,033,462",2,2,
"37,782","2,033,463",1,5,
"37,783","2,033,464",1,4,
"37,784","2,033,468",1,7,
"37,785","2,033,469",1,8,
"37,786","2,033,470",1,7,
"37,787","2,033,465",1,8,
"37,788","2,033,466",1,8,
"37,789","2,033,467",1,9,
"37,790","2,033,474",1,3,
"37,791","2,033,475",1,5,
"37,792","2,033,476",1,3,
"37,793","2,033,471",1,8,
"37,794","2,033,472",1,4,
"37,795","2,033,473",1,7,
"37,796","2,033,480",1,13,
"37,797","2,033,481",1,4,
"37,798","2,033,482",1,4,
"37,799","2,033,477",1,4,
"37,800","2,033,478",1,4,
"37,801","2,033,478",2,1,
"37,802","2,033,479",1,8,
"37,803","2,033,486",2,3,
"37,804","2,033,485",1,4,
"37,805","2,033,484",2,4,
"37,806","2,033,483",2,6,
"37,807","2,033,487",1,4,
"37,808","2,033,488",1,5,
"37,809","2,033,489",1,3,
"37,810","2,033,489",4,4,
"37,811","2,033,244",1,8,
"37,812","2,033,246",1,4,
"37,813","2,033,247",1,4,
"37,814","2,033,248",1,6,
"37,815","2,033,249",1,4,
"37,816","2,033,250",1,3,
"37,817","2,033,251",1,3,
"37,818","2,033,253",1,3,
"37,819","2,033,254",1,2,
"37,820","2,033,255",1,4,
"37,821","2,033,256",1,4,
"37,822","2,033,257",1,4,
"37,823","2,033,258",1,4,
"37,824","2,033,259",1,5,
"37,825","2,033,260",1,4,
"37,826","2,033,261",1,4,
"37,827","2,033,265",1,5,
"37,828","2,033,266",1,4,
"37,829","2,033,267",1,4,
"37,830","2,033,262",1,4,
"37,831","2,033,263",1,3,
"37,832","2,033,264",1,5,
"37,833","2,033,268",1,4,
"37,834","2,033,269",1,8,
"37,835","2,033,270",1,3,
"37,836","2,033,271",1,3,
"37,837","2,033,272",1,7,
"37,838","2,033,273",1,3,
"37,839","2,033,274",1,3,
"37,840","2,033,275",1,7,
"37,841","2,033,276",1,7,
"37,842","2,033,277",1,5,
"37,843","2,033,278",1,5,
"37,844","2,033,279",1,5,
"37,845","2,033,280",1,5,
"37,846","2,033,281",1,5,
"37,847","2,033,282",1,7,
"37,848","2,033,283",1,6,
"37,849","2,033,284",1,5,
"37,850","2,033,285",1,9,
"37,851","2,033,286",1,8,
"37,852","2,033,287",1,9,
"37,853","2,033,288",1,6,
"37,854","2,033,289",1,5,
"37,855","2,033,290",1,5,
"37,856","2,033,291",1,5,
"37,857","2,033,292",1,4,
"37,858","2,033,293",1,4,
"37,859","2,033,294",1,3,
"37,860","2,033,295",1,4,
"37,861","2,033,295",3,4,
"37,862","2,033,296",1,9,
"37,863","2,033,297",3,5,
"37,864","2,033,298",3,5,
"37,865","2,033,299",1,2,
"37,866","2,033,300",1,7,
"37,867","2,033,301",1,5,
"37,868","2,033,302",1,5,
"37,869","2,033,303",1,1,
"37,870","2,033,303",2,3,
"37,871","2,033,307",1,6,
"37,872","2,033,308",1,2,
"37,873","2,033,309",1,3,
"37,874","2,033,304",1,4,
"37,875","2,033,305",1,5,
"37,876","2,033,306",1,3,
"37,877","2,033,312",1,4,
"37,878","2,033,314",1,2,
"37,879","2,033,315",1,2,
"37,880","2,033,310",1,5,
"37,881","2,033,311",1,5,
"37,882","2,033,313",1,5,
"37,883","2,033,319",1,5,
"37,884","2,033,320",1,4,
"37,885","2,033,321",1,4,
"37,886","2,033,316",1,9,
"37,887","2,033,317",1,9,
"37,888","2,033,318",1,8,
"37,889","2,033,325",1,4,
"37,890","2,033,326",1,4,
"37,891","2,033,327",1,5,
"37,892","2,033,322",1,4,
"37,893","2,033,323",1,5,
"37,894","2,033,324",1,4,
"37,895","2,033,329",1,6,
"37,896","2,033,328",1,5,
"37,897","2,033,330",1,5,
"37,898","2,033,331",1,9,
"37,899","2,033,332",1,5,
"37,900","2,033,333",1,3,
"37,901","2,033,335",1,3,
"37,902","2,033,334",1,9,
"37,903","2,033,336",1,9,
"37,904","2,033,337",1,3,
"37,905","2,033,339",1,3,
"37,906","2,033,338",1,8,
"37,907","2,033,343",1,9,
"37,908","2,033,344",1,3,
"37,909","2,033,346",1,3,
"37,910","2,033,340",1,3,
"37,911","2,033,340",3,5,
"37,912","2,033,341",1,9,
"37,913","2,033,342",1,7,
"37,914","2,033,345",1,7,
"37,915","2,033,347",1,9,
"37,916","2,033,349",1,5,
"37,917","2,033,348",1,2,
"37,918","2,033,351",1,2,
"37,919","2,033,352",1,3,
"37,920","2,033,355",1,6,
"37,921","2,033,356",1,5,
"37,922","2,033,359",1,3,
"37,923","2,033,350",1,6,
"37,924","2,033,353",1,5,
"37,925","2,033,354",1,6,
"37,926","2,033,361",1,2,
"37,927","2,033,362",1,2,
"37,928","2,033,357",1,9,
"37,929","2,033,358",1,9,
"37,930","2,033,360",1,7,
"37,931","2,033,363",1,3,
"37,932","2,034,295",1,6,
"37,933","2,034,296",1,9,
"37,934","2,034,297",1,11,
"37,935","2,034,298",1,6,
"37,936","2,034,299",1,4,
"37,937","2,034,299",2,4,
"37,938","2,034,300",1,9,
"37,939","2,034,301",1,4,
"37,940","2,034,302",1,4,
"37,941","2,034,303",1,8,
"37,942","2,034,304",1,4,
"37,943","2,034,305",1,4,
"37,944","2,034,306",1,5,
"37,945","2,034,307",1,4,
"37,946","2,034,308",1,4,
"37,947","2,034,309",1,4,
"37,948","2,034,310",1,4,
"37,949","2,034,311",1,3,
"37,950","2,034,312",1,4,
"37,951","2,034,313",1,4,
"37,952","2,034,314",1,4,
"37,953","2,034,315",1,4,
"37,954","2,034,316",1,4,
"37,955","2,034,317",1,4,
"37,956","2,034,318",1,4,
"37,957","2,034,319",1,4,
"37,958","2,034,320",1,4,
"37,959","2,034,321",1,4,
"37,960","2,034,322",1,3,
"37,961","2,034,336",1,5,
"37,962","2,034,335",1,6,
"37,963","2,034,334",1,5,
"37,964","2,034,333",1,4,
"37,965","2,034,332",1,5,
"37,966","2,034,331",1,5,
"37,967","2,034,330",1,5,
"37,968","2,034,329",1,5,
"37,969","2,034,325",1,6,
"37,970","2,034,324",1,4,
"37,971","2,034,323",1,3,
"37,972","2,034,328",1,5,
"37,973","2,034,327",1,6,
"37,974","2,034,326",1,6,
"37,975","2,034,337",1,5,
"37,976","2,034,338",1,5,
"37,977","2,034,339",1,4,
"37,978","2,034,340",1,5,
"37,979","2,034,341",1,7,
"37,980","2,034,342",1,5,
"37,981","2,034,343",1,5,
"37,982","2,034,344",1,5,
"37,983","2,034,352",1,4,
"37,984","2,034,351",1,4,
"37,985","2,034,350",1,4,
"37,986","2,034,349",1,4,
"37,987","2,034,348",1,4,
"37,988","2,034,347",1,4,
"37,989","2,034,346",1,4,
"37,990","2,034,345",1,5,
"37,991","2,034,353",1,4,
"37,992","2,034,354",1,4,
"37,993","2,034,358",1,4,
"37,994","2,034,359",1,4,
"37,995","2,034,360",1,4,
"37,996","2,034,355",1,4,
"37,997","2,034,356",1,4,
"37,998","2,034,357",1,4,
"37,999","2,034,361",1,5,
"38,000","2,034,362",1,4,
"38,001","2,034,363",1,4,
"38,002","2,034,364",1,4,
"38,003","2,034,365",1,4,
"38,004","2,034,366",1,4,
"38,005","2,034,367",1,4,
"38,006","2,034,368",1,6,
"38,007","2,034,386",1,7,
"38,008","2,034,385",1,5,
"38,009","2,034,384",1,5,
"38,010","2,034,383",1,9,
"38,011","2,034,379",1,9,
"38,012","2,034,378",1,9,
"38,013","2,034,377",1,5,
"38,014","2,034,382",1,9,
"38,015","2,034,381",1,5,
"38,016","2,034,380",1,5,
"38,017","2,034,373",1,9,
"38,018","2,034,372",1,5,
"38,019","2,034,371",1,8,
"38,020","2,034,376",1,5,
"38,021","2,034,375",1,5,
"38,022","2,034,374",1,4,
"38,023","2,034,370",1,6,
"38,024","2,034,369",1,5,
"38,025","2,034,387",1,4,
"38,026","2,034,388",1,4,
"38,027","2,034,389",1,3,
"38,028","2,034,390",1,3,
"38,029","2,034,391",1,3,
"38,030","2,034,392",1,3,
"38,031","2,034,393",1,5,
"38,032","2,034,394",1,3,
"38,033","2,034,395",1,4,
"38,034","2,034,396",1,7,
"38,035","2,034,397",1,4,
"38,036","2,034,398",1,5,
"38,037","2,034,399",1,5,
"38,038","2,034,400",1,5,
"38,039","2,034,401",1,5,
"38,040","2,034,402",1,5,
"38,041","2,034,403",1,6,
"38,042","2,034,404",1,4,
"38,043","2,034,405",1,5,
"38,044","2,034,406",1,5,
"38,045","2,034,407",1,4,
"38,046","2,034,409",1,5,
"38,047","2,034,412",1,5,
"38,048","2,034,413",1,5,
"38,049","2,034,414",1,5,
"38,050","2,034,408",1,5,
"38,051","2,034,410",1,4,
"38,052","2,034,411",1,4,
"38,053","2,034,415",1,5,
"38,054","2,034,416",1,5,
"38,055","2,034,417",1,5,
"38,056","2,034,418",1,5,
"38,057","2,034,419",1,4,
"38,058","2,034,420",1,8,
"38,059","2,034,421",1,3,
"38,060","2,034,422",1,3,
"38,061","2,034,423",1,4,
"38,062","2,034,424",1,2,
"38,063","2,034,441",1,4,
"38,064","2,034,440",1,4,
"38,065","2,034,436",1,5,
"38,066","2,034,435",1,4,
"38,067","2,034,434",1,4,
"38,068","2,034,439",1,5,
"38,069","2,034,438",1,5,
"38,070","2,034,437",1,5,
"38,071","2,034,433",1,5,
"38,072","2,034,432",1,5,
"38,073","2,034,431",1,7,
"38,074","2,034,430",1,5,
"38,075","2,034,429",1,5,
"38,076","2,034,428",1,4,
"38,077","2,034,427",1,5,
"38,078","2,034,426",1,5,
"38,079","2,034,425",1,9,
"38,080","2,034,442",1,4,
"38,081","2,034,443",1,4,
"38,082","2,034,444",1,4,
"38,083","2,034,445",1,4,
"38,084","2,034,446",1,5,
"38,085","2,034,447",1,4,
"38,086","2,034,448",1,4,
"38,087","2,034,449",1,4,
"38,088","2,034,458",1,2,
"38,089","2,034,453",1,5,
"38,090","2,034,452",1,5,
"38,091","2,034,451",1,5,
"38,092","2,034,457",1,5,
"38,093","2,034,455",1,4,
"38,094","2,034,454",1,5,
"38,095","2,034,450",1,5,
"38,096","2,034,456",1,2,
"38,097","2,034,460",1,5,
"38,098","2,034,461",1,4,
"38,099","2,034,462",1,4,
"38,100","2,034,463",1,4,
"38,101","2,034,464",1,4,
"38,102","2,034,465",1,4,
"38,103","2,034,466",1,4,
"38,104","2,034,467",1,4,
"38,105","2,034,468",1,4,
"38,106","2,034,469",1,4,
"38,107","2,034,470",1,4,
"38,108","2,034,471",1,4,
"38,109","2,034,472",1,4,
"38,110","2,034,473",1,4,
"38,111","2,034,474",1,4,
"38,112","2,034,475",1,4,
"38,113","2,034,476",1,4,
"38,114","2,034,477",1,4,
"38,115","2,034,478",1,4,
"38,116","2,034,479",1,4,
"38,117","2,034,480",1,5,
"38,118","2,034,481",1,5,
"38,119","2,034,482",1,5,
"38,120","2,034,483",1,5,
"38,121","2,034,487",1,4,
"38,122","2,034,488",1,2,
"38,123","2,034,489",1,2,
"38,124","2,034,484",1,2,
"38,125","2,034,485",1,2,
"38,126","2,034,486",1,2,
"38,127","2,034,490",1,2,
"38,128","2,034,491",1,5,
"38,129","2,034,492",1,5,
"38,130","2,034,493",1,3,
"38,131","2,034,494",1,5,
"38,132","2,034,495",1,5,
"38,133","2,034,496",1,5,
"38,134","2,034,497",1,9,
"38,135","2,034,498",1,5,
"38,136","2,034,499",1,6,
"38,137","2,034,500",1,4,
"38,138","2,034,501",1,6,
"38,139","2,034,502",1,6,
"38,140","2,034,503",1,6,
"38,141","2,034,504",1,3,
"38,142","2,034,505",1,3,
"38,143","2,034,506",1,3,
"38,144","2,034,507",1,3,
"38,145","2,034,508",1,5,
"38,146","2,034,509",1,4,
"38,147","2,034,510",1,3,
"38,148","2,034,511",1,3,
"38,149","2,034,512",1,3,
"38,150","2,034,513",1,3,
"38,151","2,034,514",1,3,
"38,152","2,034,515",1,4,
"38,153","2,034,516",1,5,
"38,154","2,034,517",1,5,
"38,155","2,034,518",1,8,
"38,156","2,034,519",1,6,
"38,157","2,034,523",1,6,
"38,158","2,034,524",1,6,
"38,159","2,034,525",1,5,
"38,160","2,034,520",1,5,
"38,161","2,034,521",1,9,
"38,162","2,034,522",1,7,
"38,163","2,034,529",1,5,
"38,164","2,034,530",1,4,
"38,165","2,034,531",1,2,
"38,166","2,034,531",3,2,
"38,167","2,034,526",1,5,
"38,168","2,034,527",1,4,
"38,169","2,034,528",1,4,
"38,170","2,034,535",1,8,
"38,171","2,034,694",1,5,
"38,172","2,034,695",1,5,
"38,173","2,032,889",1,5,
"38,174","2,032,890",1,5,
"38,175","2,032,891",1,4,
"38,176","2,032,892",1,5,
"38,177","2,032,893",1,4,
"38,178","2,032,894",1,4,
"38,179","2,032,895",1,7,
"38,180","2,032,896",1,5,
"38,181","2,032,897",1,10,
"38,182","2,032,898",1,1,
"38,183","2,032,899",1,2,
"38,184","2,032,900",1,2,
"38,185","2,032,904",1,4,
"38,186","2,032,905",1,4,
"38,187","2,032,906",1,5,
"38,188","2,032,901",1,5,
"38,189","2,032,902",1,4,
"38,190","2,032,903",1,6,
"38,191","2,032,907",1,5,
"38,192","2,032,908",1,2,
"38,193","2,032,909",1,5,
"38,194","2,032,910",1,1,
"38,195","2,032,911",1,1,
"38,196","2,032,912",1,2,
"38,197","2,032,916",1,3,
"38,198","2,032,915",1,6,
"38,199","2,032,914",1,6,
"38,200","2,032,919",1,4,
"38,201","2,032,918",1,3,
"38,202","2,032,917",1,3,
"38,203","2,032,913",1,5,
"38,204","2,032,920",1,3,
"38,205","2,032,921",1,4,
"38,206","2,032,922",1,4,
"38,207","2,032,923",1,9,
"38,208","2,032,924",1,2,
"38,209","2,032,925",1,2,
"38,210","2,032,926",1,4,
"38,211","2,032,927",1,4,
"38,212","2,032,928",1,4,
"38,213","2,032,929",1,3,
"38,214","2,032,930",1,2,
"38,215","2,032,934",1,6,
"38,216","2,032,933",1,3,
"38,217","2,032,931",1,2,
"38,218","2,032,937",1,4,
"38,219","2,032,936",1,4,
"38,220","2,032,932",1,2,
"38,221","2,032,938",1,8,
"38,222","2,032,939",1,4,
"38,223","2,032,940",1,6,
"38,224","2,032,941",1,6,
"38,225","2,032,942",1,4,
"38,226","2,032,943",1,4,
"38,227","2,032,945",1,2,
"38,228","2,032,944",1,2,
"38,229","2,032,947",1,6,
"38,230","2,032,946",1,2,
"38,231","2,032,948",1,4,
"38,232","2,032,949",1,4,
"38,233","2,032,950",1,4,
"38,234","2,032,951",1,4,
"38,235","2,032,952",1,4,
"38,236","2,032,953",1,2,
"38,237","2,032,954",1,3,
"38,238","2,032,955",1,2,
"38,239","2,032,956",1,2,
"38,240","2,032,957",1,5,
"38,241","2,032,958",1,4,
"38,242","2,032,959",1,2,
"38,243","2,032,960",1,3,
"38,244","2,032,961",1,6,
"38,245","2,032,962",1,6,
"38,246","2,032,963",1,4,
"38,247","2,032,964",1,3,
"38,248","2,032,965",1,3,
"38,249","2,032,972",1,1,
"38,250","2,032,976",1,4,
"38,251","2,032,977",1,4,
"38,252","2,032,978",1,4,
"38,253","2,032,974",1,4,
"38,254","2,032,973",1,4,
"38,255","2,032,975",1,2,
"38,256","2,032,982",1,4,
"38,257","2,032,983",1,5,
"38,258","2,032,984",1,5,
"38,259","2,032,979",1,4,
"38,260","2,032,980",1,4,
"38,261","2,032,981",1,4,
"38,262","2,032,988",1,3,
"38,263","2,032,990",1,4,
"38,264","2,032,991",1,4,
"38,265","2,032,989",1,2,
"38,266","2,032,992",1,4,
"38,267","2,031,902",1,9,
"38,268","2,031,903",1,3,
"38,269","2,031,904",1,1,
"38,270","2,031,905",1,3,
"38,271","2,031,906",1,3,
"38,272","2,031,907",1,3,
"38,273","2,031,908",1,3,
"38,274","2,031,909",1,2,
"38,275","2,031,910",1,5,
"38,276","2,031,911",1,5,
"38,277","2,031,912",1,5,
"38,278","2,031,913",1,5,
"38,279","2,031,917",1,4,
"38,280","2,031,918",1,4,
"38,281","2,031,919",1,5,
"38,282","2,031,914",1,5,
"38,283","2,031,915",1,4,
"38,284","2,031,916",1,4,
"38,285","2,031,920",1,5,
"38,286","2,031,921",1,4,
"38,287","2,031,922",1,4,
"38,288","2,031,923",1,5,
"38,289","2,031,924",1,4,
"38,290","2,031,925",1,4,
"38,291","2,031,941",1,16,
"38,292","2,031,940",1,4,
"38,293","2,031,939",1,6,
"38,294","2,031,938",1,1,
"38,295","2,031,937",1,6,
"38,296","2,031,936",1,6,
"38,297","2,031,930",1,6,
"38,298","2,031,931",1,2,
"38,299","2,031,932",1,1,
"38,300","2,031,935",1,4,
"38,301","2,031,934",1,3,
"38,302","2,031,933",1,3,
"38,303","2,031,929",1,3,
"38,304","2,031,928",1,3,
"38,305","2,031,927",1,2,
"38,306","2,031,926",1,2,
"38,307","2,031,942",1,9,
"38,308","2,031,943",1,11,
"38,309","2,031,944",1,11,
"38,310","2,031,946",1,4,
"38,311","2,031,947",1,4,
"38,312","2,031,950",1,5,
"38,313","2,031,951",1,4,
"38,314","2,031,952",1,4,
"38,315","2,031,958",2,4,
"38,316","2,031,968",1,2,
"38,317","2,031,968",2,3,
"38,318","2,031,966",2,4,
"38,319","2,031,970",1,3,
"38,320","2,031,970",2,10,
"38,321","2,031,965",1,4,
"38,322","2,031,965",2,3,
"38,323","2,031,964",1,4,
"38,324","2,031,964",2,4,
"38,325","2,031,963",1,5,
"38,326","2,031,961",1,6,
"38,327","2,031,971",1,3,
"38,328","2,031,975",1,4,
"38,329","2,031,976",1,4,
"38,330","2,031,977",1,3,
"38,331","2,031,972",1,3,
"38,332","2,031,973",1,1,
"38,333","2,031,974",1,1,
"38,334","2,031,978",1,3,
"38,335","2,031,979",1,4,
"38,336","2,031,980",1,4,
"38,337","2,031,981",1,4,
"38,338","2,031,982",1,2,
"38,339","2,031,983",1,2,
"38,340","2,031,987",1,4,
"38,341","2,031,988",1,4,
"38,342","2,032,000",2,5,
"38,343","2,031,984",1,2,
"38,344","2,031,985",1,4,
"38,345","2,031,986",1,3,
"38,346","2,031,999",1,1,
"38,347","2,031,999",2,2,
"38,348","2,034,536",1,2,
"38,349","2,034,537",1,7,
"38,350","2,034,532",1,6,
"38,351","2,034,533",1,2,
"38,352","2,034,534",1,5,
"38,353","2,034,538",1,9,
"38,354","2,034,539",1,9,
"38,355","2,034,540",1,8,
"38,356","2,034,541",1,6,
"38,357","2,034,542",2,1,
"38,358","2,034,543",1,7,
"38,359","2,034,544",1,5,
"38,360","2,034,545",1,5,
"38,361","2,034,546",1,6,
"38,362","2,034,547",1,6,
"38,363","2,034,548",1,3,
"38,364","2,034,549",1,4,
"38,365","2,034,550",1,5,
"38,366","2,033,028",2,4,
"38,367","2,033,029",2,5,
"38,368","2,033,030",2,5,
"38,369","2,033,031",1,5,
"38,370","2,033,031",2,2,
"38,371","2,033,032",1,2,
"38,372","2,033,033",1,4,
"38,373","2,033,034",1,4,
"38,374","2,033,035",1,4,
"38,375","2,033,036",1,10,
"38,376","2,033,037",1,4,
"38,377","2,033,038",1,6,
"38,378","2,033,039",1,4,
"38,379","2,033,040",1,9,
"38,380","2,033,041",1,3,
"38,381","2,033,042",1,9,
"38,382","2,033,043",1,3,
"38,383","2,033,044",4,3,
"38,384","2,033,045",1,7,
"38,385","2,033,049",1,4,
"38,386","2,033,050",1,3,
"38,387","2,033,051",1,6,
"38,388","2,033,046",1,4,
"38,389","2,033,047",1,3,
"38,390","2,033,048",1,5,
"38,391","2,033,056",1,3,
"38,392","2,033,058",1,4,
"38,393","2,033,054",1,6,
"38,394","2,033,053",1,3,
"38,395","2,033,052",1,5,
"38,396","2,033,061",1,4,
"38,397","2,033,062",1,2,
"38,398","2,033,063",1,2,
"38,399","2,033,059",1,4,
"38,400","2,033,057",1,4,
"38,401","2,033,060",1,4,
"38,402","2,033,064",1,4,
"38,403","2,033,064",3,4,
"38,404","2,033,065",1,5,
"38,405","2,033,066",1,4,
"38,406","2,033,067",1,5,
"38,407","2,033,068",1,11,
"38,408","2,033,069",1,4,
"38,409","2,033,073",1,4,
"38,410","2,033,074",1,5,
"38,411","2,033,075",1,4,
"38,412","2,033,070",1,4,
"38,413","2,033,071",1,5,
"38,414","2,033,072",1,9,
"38,415","2,033,079",1,6,
"38,416","2,033,080",1,4,
"38,417","2,033,081",1,8,
"38,418","2,033,076",1,8,
"38,419","2,033,077",1,7,
"38,420","2,033,078",1,4,
"38,421","2,033,085",1,6,
"38,422","2,033,086",1,4,
"38,423","2,033,087",1,4,
"38,424","2,033,082",1,5,
"38,425","2,033,083",1,4,
"38,426","2,033,084",1,5,
"38,427","2,033,091",1,6,
"38,428","2,033,092",1,4,
"38,429","2,033,093",1,8,
"38,430","2,033,088",1,4,
"38,431","2,033,089",1,6,
"38,432","2,033,090",1,5,
"38,433","2,033,095",1,4,
"38,434","2,033,095",2,2,
"38,435","2,033,096",1,7,
"38,436","2,033,097",1,3,
"38,437","2,033,098",1,3,
"38,438","2,033,099",1,5,
"38,439","2,033,100",1,5,
"38,440","2,033,104",1,4,
"38,441","2,033,105",1,4,
"38,442","2,033,106",1,5,
"38,443","2,033,101",1,3,
"38,444","2,033,102",1,3,
"38,445","2,033,103",1,4,
"38,446","2,033,110",1,2,
"38,447","2,033,111",1,4,
"38,448","2,033,112",1,3,
"38,449","2,033,107",1,2,
"38,450","2,033,108",1,7,
"38,451","2,033,109",1,4,
"38,452","2,033,113",1,3,
"38,453","2,033,114",1,2,
"38,454","2,033,115",1,3,
"38,455","2,033,116",1,2,
"38,456","2,033,117",1,2,
"38,457","2,033,118",1,3,
