OBJECTID,Pole_id,Pole_i_type,Quantity,Note_
37867,2033301,1,5,
37868,2033302,1,5,
37869,2033303,1,1,
37870,2033303,2,3,
37871,2033307,1,6,
37872,2033308,1,2,
37873,2033309,1,3,
37874,2033304,1,4,
37875,2033305,1,5,
37876,2033306,1,3,
37877,2033312,1,4,
37878,2033314,1,2,
37879,2033315,1,2,
37880,2033310,1,5,
37881,2033311,1,5,
37882,2033313,1,5,
37883,2033319,1,5,
37884,2033320,1,4,
37885,2033321,1,4,
37886,2033316,1,9,
37887,2033317,1,9,
37888,2033318,1,8,
37889,2033325,1,4,
37890,2033326,1,4,
37891,2033327,1,5,
37892,2033322,1,4,
37893,2033323,1,5,
37894,2033324,1,4,
37895,2033329,1,6,
37896,2033328,1,5,
37897,2033330,1,5,
37898,2033331,1,9,
37899,2033332,1,5,
37900,2033333,1,3,
37901,2033335,1,3,
37902,2033334,1,9,
37903,2033336,1,9,
37904,2033337,1,3,
37905,2033339,1,3,
37906,2033338,1,8,
37907,2033343,1,9,
37908,2033344,1,3,
37909,2033346,1,3,
37910,2033340,1,3,
37911,2033340,3,5,
37912,2033341,1,9,
37913,2033342,1,7,
37914,2033345,1,7,
37915,2033347,1,9,
37916,2033349,1,5,
37917,2033348,1,2,
37918,2033351,1,2,
37919,2033352,1,3,
37920,2033355,1,6,
37921,2033356,1,5,
37922,2033359,1,3,
37923,2033350,1,6,
37924,2033353,1,5,
37925,2033354,1,6,
37926,2033361,1,2,
37927,2033362,1,2,
37928,2033357,1,9,
37929,2033358,1,9,
37930,2033360,1,7,
37931,2033363,1,3,
37932,2034295,1,6,
37933,2034296,1,9,
37934,2034297,1,11,
37935,2034298,1,6,
37936,2034299,1,4,
37937,2034299,2,4,
37938,2034300,1,9,
37939,2034301,1,4,
37940,2034302,1,4,
37941,2034303,1,8,
37942,2034304,1,4,
37943,2034305,1,4,
37944,2034306,1,5,
37945,2034307,1,4,
37946,2034308,1,4,
37947,2034309,1,4,
37948,2034310,1,4,
37949,2034311,1,3,
37950,2034312,1,4,
37951,2034313,1,4,
37952,2034314,1,4,
37953,2034315,1,4,
37954,2034316,1,4,
37955,2034317,1,4,
37956,2034318,1,4,
37957,2034319,1,4,
37958,2034320,1,4,
37959,2034321,1,4,
37960,2034322,1,3,
37961,2034336,1,5,
37962,2034335,1,6,
37963,2034334,1,5,
37964,2034333,1,4,
37965,2034332,1,5,
37966,2034331,1,5,
37967,2034330,1,5,
37968,2034329,1,5,
37969,2034325,1,6,
37970,2034324,1,4,
37971,2034323,1,3,
37972,2034328,1,5,
37973,2034327,1,6,
37974,2034326,1,6,
37975,2034337,1,5,
37976,2034338,1,5,
37977,2034339,1,4,
37978,2034340,1,5,
37979,2034341,1,7,
37980,2034342,1,5,
37981,2034343,1,5,
37982,2034344,1,5,
37983,2034352,1,4,
37984,2034351,1,4,
37985,2034350,1,4,
37986,2034349,1,4,
37987,2034348,1,4,
37988,2034347,1,4,
37989,2034346,1,4,
37990,2034345,1,5,
37991,2034353,1,4,
37992,2034354,1,4,
37993,2034358,1,4,
37994,2034359,1,4,
37995,2034360,1,4,
37996,2034355,1,4,
37997,2034356,1,4,
37998,2034357,1,4,
37999,2034361,1,5,
38000,2034362,1,4,
38001,2034363,1,4,
38002,2034364,1,4,
38003,2034365,1,4,
38004,2034366,1,4,
38005,2034367,1,4,
38006,2034368,1,6,
38007,2034386,1,7,
38008,2034385,1,5,
38009,2034384,1,5,
38010,2034383,1,9,
38011,2034379,1,9,
38012,2034378,1,9,
38013,2034377,1,5,
38014,2034382,1,9,
38015,2034381,1,5,
38016,2034380,1,5,
38017,2034373,1,9,
38018,2034372,1,5,
38019,2034371,1,8,
38020,2034376,1,5,
38021,2034375,1,5,
38022,2034374,1,4,
38023,2034370,1,6,
38024,2034369,1,5,
38025,2034387,1,4,
38026,2034388,1,4,
38027,2034389,1,3,
38028,2034390,1,3,
38029,2034391,1,3,
38030,2034392,1,3,
38031,2034393,1,5,
38032,2034394,1,3,
38033,2034395,1,4,
38034,2034396,1,7,
38035,2034397,1,4,
38036,2034398,1,5,
38037,2034399,1,5,
38038,2034400,1,5,
38039,2034401,1,5,
38040,2034402,1,5,
38041,2034403,1,6,
38042,2034404,1,4,
38043,2034405,1,5,
38044,2034406,1,5,
38045,2034407,1,4,
38046,2034409,1,5,
38047,2034412,1,5,
38048,2034413,1,5,
38049,2034414,1,5,
38050,2034408,1,5,
38051,2034410,1,4,
38052,2034411,1,4,
38053,2034415,1,5,
38054,2034416,1,5,
38055,2034417,1,5,
38056,2034418,1,5,
38057,2034419,1,4,
38058,2034420,1,8,
38059,2034421,1,3,
38060,2034422,1,3,
38061,2034423,1,4,
38062,2034424,1,2,
38063,2034441,1,4,
38064,2034440,1,4,
38065,2034436,1,5,
38066,2034435,1,4,
38067,2034434,1,4,
38068,2034439,1,5,
38069,2034438,1,5,
38070,2034437,1,5,
38071,2034433,1,5,
38072,2034432,1,5,
38073,2034431,1,7,
38074,2034430,1,5,
38075,2034429,1,5,
38076,2034428,1,4,
38077,2034427,1,5,
38078,2034426,1,5,
38079,2034425,1,9,
38080,2034442,1,4,
38081,2034443,1,4,
38082,2034444,1,4,
38083,2034445,1,4,
38084,2034446,1,5,
38085,2034447,1,4,
38086,2034448,1,4,
38087,2034449,1,4,
38088,2034458,1,2,
38089,2034453,1,5,
38090,2034452,1,5,
38091,2034451,1,5,
38092,2034457,1,5,
38093,2034455,1,4,
38094,2034454,1,5,
38095,2034450,1,5,
38096,2034456,1,2,
38097,2034460,1,5,
38098,2034461,1,4,
38099,2034462,1,4,
38100,2034463,1,4,
38101,2034464,1,4,
38102,2034465,1,4,
38103,2034466,1,4,
38104,2034467,1,4,
38105,2034468,1,4,
38106,2034469,1,4,
38107,2034470,1,4,
38108,2034471,1,4,
38109,2034472,1,4,
38110,2034473,1,4,
38111,2034474,1,4,
38112,2034475,1,4,
38113,2034476,1,4,
38114,2034477,1,4,
38115,2034478,1,4,
38116,2034479,1,4,
38117,2034480,1,5,
38118,2034481,1,5,
38119,2034482,1,5,
38120,2034483,1,5,
38121,2034487,1,4,
38122,2034488,1,2,
38123,2034489,1,2,
38124,2034484,1,2,
38125,2034485,1,2,
38126,2034486,1,2,
38127,2034490,1,2,
38128,2034491,1,5,
38129,2034492,1,5,
38130,2034493,1,3,
38131,2034494,1,5,
38132,2034495,1,5,
38133,2034496,1,5,
38134,2034497,1,9,
38135,2034498,1,5,
38136,2034499,1,6,
38137,2034500,1,4,
38138,2034501,1,6,
38139,2034502,1,6,
38140,2034503,1,6,
38141,2034504,1,3,
38142,2034505,1,3,
38143,2034506,1,3,
38144,2034507,1,3,
38145,2034508,1,5,
38146,2034509,1,4,
38147,2034510,1,3,
38148,2034511,1,3,
38149,2034512,1,3,
38150,2034513,1,3,
38151,2034514,1,3,
38152,2034515,1,4,
38153,2034516,1,5,
38154,2034517,1,5,
38155,2034518,1,8,
38156,2034519,1,6,
38157,2034523,1,6,
38158,2034524,1,6,
38159,2034525,1,5,
38160,2034520,1,5,
38161,2034521,1,9,
38162,2034522,1,7,
38163,2034529,1,5,
38164,2034530,1,4,
38165,2034531,1,2,
38166,2034531,3,2,
38167,2034526,1,5,
38168,2034527,1,4,
38169,2034528,1,4,
38170,2034535,1,8,
38171,2034694,1,5,
38172,2034695,1,5,
38173,2032889,1,5,
38174,2032890,1,5,
38175,2032891,1,4,
38176,2032892,1,5,
38177,2032893,1,4,
38178,2032894,1,4,
38179,2032895,1,7,
38180,2032896,1,5,
38181,2032897,1,10,
38182,2032898,1,1,
38183,2032899,1,2,
38184,2032900,1,2,
38185,2032904,1,4,
38186,2032905,1,4,
38187,2032906,1,5,
38188,2032901,1,5,
38189,2032902,1,4,
38190,2032903,1,6,
38191,2032907,1,5,
38192,2032908,1,2,
38193,2032909,1,5,
38194,2032910,1,1,
38195,2032911,1,1,
38196,2032912,1,2,
38197,2032916,1,3,
38198,2032915,1,6,
38199,2032914,1,6,
38200,2032919,1,4,
38201,2032918,1,3,
38202,2032917,1,3,
38203,2032913,1,5,
38204,2032920,1,3,
38205,2032921,1,4,
38206,2032922,1,4,
38207,2032923,1,9,
38208,2032924,1,2,
38209,2032925,1,2,
38210,2032926,1,4,
38211,2032927,1,4,
38212,2032928,1,4,
38213,2032929,1,3,
38214,2032930,1,2,
38215,2032934,1,6,
38216,2032933,1,3,
38217,2032931,1,2,
38218,2032937,1,4,
38219,2032936,1,4,
38220,2032932,1,2,
38221,2032938,1,8,
38222,2032939,1,4,
38223,2032940,1,6,
38224,2032941,1,6,
38225,2032942,1,4,
38226,2032943,1,4,
38227,2032945,1,2,
38228,2032944,1,2,
38229,2032947,1,6,
38230,2032946,1,2,
38231,2032948,1,4,
38232,2032949,1,4,
38233,2032950,1,4,
38234,2032951,1,4,
38235,2032952,1,4,
38236,2032953,1,2,
38237,2032954,1,3,
38238,2032955,1,2,
38239,2032956,1,2,
38240,2032957,1,5,
38241,2032958,1,4,
38242,2032959,1,2,
38243,2032960,1,3,
38244,2032961,1,6,
38245,2032962,1,6,
38246,2032963,1,4,
38247,2032964,1,3,
38248,2032965,1,3,
38249,2032972,1,1,
38250,2032976,1,4,
38251,2032977,1,4,
38252,2032978,1,4,
38253,2032974,1,4,
38254,2032973,1,4,
38255,2032975,1,2,
38256,2032982,1,4,
38257,2032983,1,5,
38258,2032984,1,5,
38259,2032979,1,4,
38260,2032980,1,4,
38261,2032981,1,4,
38262,2032988,1,3,
38263,2032990,1,4,
38264,2032991,1,4,
38265,2032989,1,2,
38266,2032992,1,4,
38267,2031902,1,9,
38268,2031903,1,3,
38269,2031904,1,1,
38270,2031905,1,3,
38271,2031906,1,3,
38272,2031907,1,3,
38273,2031908,1,3,
38274,2031909,1,2,
38275,2031910,1,5,
38276,2031911,1,5,
38277,2031912,1,5,
38278,2031913,1,5,
38279,2031917,1,4,
38280,2031918,1,4,
38281,2031919,1,5,
38282,2031914,1,5,
38283,2031915,1,4,
38284,2031916,1,4,
38285,2031920,1,5,
38286,2031921,1,4,
38287,2031922,1,4,
38288,2031923,1,5,
38289,2031924,1,4,
38290,2031925,1,4,
38291,2031941,1,16,
38292,2031940,1,4,
38293,2031939,1,6,
38294,2031938,1,1,
38295,2031937,1,6,
38296,2031936,1,6,
38297,2031930,1,6,
38298,2031931,1,2,
38299,2031932,1,1,
38300,2031935,1,4,
38301,2031934,1,3,
38302,2031933,1,3,
38303,2031929,1,3,
38304,2031928,1,3,
38305,2031927,1,2,
38306,2031926,1,2,
38307,2031942,1,9,
38308,2031943,1,11,
38309,2031944,1,11,
38310,2031946,1,4,
38311,2031947,1,4,
38312,2031950,1,5,
38313,2031951,1,4,
38314,2031952,1,4,
38315,2031958,2,4,
38316,2031968,1,2,
38317,2031968,2,3,
38318,2031966,2,4,
38319,2031970,1,3,
38320,2031970,2,10,
38321,2031965,1,4,
38322,2031965,2,3,
38323,2031964,1,4,
38324,2031964,2,4,
38325,2031963,1,5,
38326,2031961,1,6,
38327,2031971,1,3,
38328,2031975,1,4,
38329,2031976,1,4,
38330,2031977,1,3,
38331,2031972,1,3,
38332,2031973,1,1,
38333,2031974,1,1,
38334,2031978,1,3,
38335,2031979,1,4,
38336,2031980,1,4,
38337,2031981,1,4,
38338,2031982,1,2,
38339,2031983,1,2,
38340,2031987,1,4,
38341,2031988,1,4,
38342,2032000,2,5,
38343,2031984,1,2,
38344,2031985,1,4,
38345,2031986,1,3,
38346,2031999,1,1,
38347,2031999,2,2,
38348,2034536,1,2,
38349,2034537,1,7,
38350,2034532,1,6,
38351,2034533,1,2,
38352,2034534,1,5,
38353,2034538,1,9,
38354,2034539,1,9,
38355,2034540,1,8,
38356,2034541,1,6,
38357,2034542,2,1,
38358,2034543,1,7,
38359,2034544,1,5,
38360,2034545,1,5,
38361,2034546,1,6,
38362,2034547,1,6,
38363,2034548,1,3,
38364,2034549,1,4,
38365,2034550,1,5,
38366,2033028,2,4,
38367,2033029,2,5,
38368,2033030,2,5,
38369,2033031,1,5,
38370,2033031,2,2,
38371,2033032,1,2,
38372,2033033,1,4,
38373,2033034,1,4,
38374,2033035,1,4,
38375,2033036,1,10,
38376,2033037,1,4,
38377,2033038,1,6,
38378,2033039,1,4,
38379,2033040,1,9,
38380,2033041,1,3,
38381,2033042,1,9,
38382,2033043,1,3,
38383,2033044,4,3,
38384,2033045,1,7,
38385,2033049,1,4,
38386,2033050,1,3,
38387,2033051,1,6,
38388,2033046,1,4,
38389,2033047,1,3,
38390,2033048,1,5,
38391,2033056,1,3,
38392,2033058,1,4,
38393,2033054,1,6,
38394,2033053,1,3,
38395,2033052,1,5,
38396,2033061,1,4,
38397,2033062,1,2,
38398,2033063,1,2,
38399,2033059,1,4,
38400,2033057,1,4,
38401,2033060,1,4,
38402,2033064,1,4,
38403,2033064,3,4,
38404,2033065,1,5,
38405,2033066,1,4,
38406,2033067,1,5,
38407,2033068,1,11,
38408,2033069,1,4,
38409,2033073,1,4,
38410,2033074,1,5,
38411,2033075,1,4,
38412,2033070,1,4,
38413,2033071,1,5,
38414,2033072,1,9,
38415,2033079,1,6,
38416,2033080,1,4,
38417,2033081,1,8,
38418,2033076,1,8,
38419,2033077,1,7,
38420,2033078,1,4,
38421,2033085,1,6,
38422,2033086,1,4,
38423,2033087,1,4,
38424,2033082,1,5,
38425,2033083,1,4,
38426,2033084,1,5,
38427,2033091,1,6,
38428,2033092,1,4,
38429,2033093,1,8,
38430,2033088,1,4,
38431,2033089,1,6,
38432,2033090,1,5,
38433,2033095,1,4,
38434,2033095,2,2,
38435,2033096,1,7,
38436,2033097,1,3,
38437,2033098,1,3,
38438,2033099,1,5,
38439,2033100,1,5,
38440,2033104,1,4,
38441,2033105,1,4,
38442,2033106,1,5,
38443,2033101,1,3,
38444,2033102,1,3,
38445,2033103,1,4,
38446,2033110,1,2,
38447,2033111,1,4,
38448,2033112,1,3,
38449,2033107,1,2,
38450,2033108,1,7,
38451,2033109,1,4,
38452,2033113,1,3,
38453,2033114,1,2,
38454,2033115,1,3,
38455,2033116,1,2,
38456,2033117,1,2,
38457,2033118,1,3,
38458,2033119,1,5,
38459,2033119,3,4,
38460,2033120,1,5,
38461,2033121,1,5,
38462,2033122,1,5,
38463,2033123,1,5,
38464,2033124,1,5,
38465,2033125,1,5,
38466,2033126,1,4,
38467,2033127,1,7,
38468,2033128,1,4,
38469,2033129,1,2,
38470,2033130,1,4,
38471,2033134,1,7,
38472,2033131,2,3,
38473,2033132,1,4,
38474,2033133,1,11,
38475,2033135,1,4,
38476,2033136,1,7,
38477,2033137,1,5,
38478,2033138,1,5,
38479,2033139,1,3,
38480,2033140,1,3,
38481,2033141,1,2,
38482,2033142,2,6,
38483,2033143,1,4,
38484,2033144,1,14,
38485,2033145,1,4,
38486,2033146,1,8,
38487,2033147,1,4,
38488,2033148,1,4,
38489,2033152,1,5,
38490,2033153,1,9,
38491,2033154,1,5,
38492,2033149,1,8,
38493,2033150,1,4,
38494,2033151,1,4,
38495,2033157,1,4,
38496,2033158,1,5,
38497,2033161,1,5,
38498,2033155,1,5,
38499,2033156,1,5,
38500,2033159,1,5,
38501,2033164,1,5,
38502,2033165,1,9,
38503,2033166,1,4,
38504,2033160,1,4,
38505,2033162,1,4,
38506,2033163,1,5,
38507,2033167,1,4,
38508,2033169,1,4,
38509,2033170,1,4,
38510,2033171,1,8,
38511,2033168,1,4,
38512,2033173,1,5,
38513,2033174,1,5,
38514,2033175,1,6,
38515,2033176,1,3,
38516,2033177,1,3,
38517,2033178,1,3,
38518,2033179,1,4,
38519,2033180,1,5,
38520,2033181,1,3,
38521,2033182,1,3,
38522,2033183,1,6,
38523,2033184,1,3,
38524,2033188,1,2,
38525,2033189,1,5,
38526,2033190,1,2,
38527,2033186,1,5,
38528,2033185,1,3,
38529,2033185,2,3,
38530,2033187,1,3,
38531,2033191,1,4,
38532,2033192,1,2,
38533,2033193,1,2,
38534,2033195,1,2,
38535,2033196,1,2,
38536,2033197,1,2,
38537,2033198,1,6,
38538,2033199,1,3,
38539,2033200,1,4,
38540,2033201,1,5,
38541,2033202,1,3,
38542,2033206,1,3,
38543,2033207,1,5,
38544,2033208,1,5,
38545,2033203,1,2,
38546,2033204,1,5,
38547,2033205,1,3,
38548,2033209,1,8,
38549,2033210,1,4,
38550,2033211,1,4,
38551,2033212,1,4,
38552,2033213,1,5,
38553,2033214,1,7,
38554,2033215,1,3,
38555,2033216,1,5,
38556,2033217,1,4,
38557,2033218,1,4,
38558,2033219,1,3,
38559,2033220,1,7,
38560,2033222,1,5,
38561,2033223,1,5,
38562,2033224,1,2,
38563,2033225,1,3,
38564,2033226,1,3,
38565,2033227,1,5,
38566,2033228,1,5,
38567,2033229,1,6,
38568,2033230,1,2,
38569,2033231,1,3,
38570,2033233,1,3,
38571,2033236,1,4,
38572,2033237,1,4,
38573,2033238,1,3,
38574,2033235,1,3,
38575,2033234,1,3,
38576,2033232,1,5,
38577,2033242,1,2,
38578,2033239,1,3,
38579,2033240,1,2,
38580,2033241,1,4,
38581,2032995,1,4,
38582,2032996,1,4,
38583,2032997,1,4,
38584,2032998,1,4,
38585,2032999,1,4,
38586,2033000,1,4,
38587,2033004,1,8,
38588,2033005,1,4,
38589,2033006,1,4,
38590,2033001,1,4,
38591,2033002,1,6,
38592,2033003,1,9,
38593,2033010,1,5,
38594,2033011,1,4,
38595,2033012,1,2,
38596,2033007,1,9,
38597,2033008,1,5,
38598,2033009,1,4,
38599,2033016,1,6,
38600,2033017,1,9,
38601,2033018,1,8,
38602,2033018,4,2,
38603,2033014,1,8,
38604,2033015,1,8,
38605,2033013,1,2,
38606,2033019,1,11,
38607,2033020,1,5,
38608,2033020,4,2,
38609,2033021,1,4,
38610,2033021,4,1,
38611,2033022,1,4,
38612,2033022,2,1,
38613,2033022,4,2,
38614,2033023,1,5,
38615,2033024,1,6,
38616,2033024,2,4,
38617,2033025,1,4,
38618,2033026,1,9,
38619,2034616,1,8,
38620,2034617,1,5,
38621,2034618,1,8,
38622,2034619,1,8,
38623,2034620,1,3,
38624,2034621,1,8,
38625,2034622,1,3,
38626,2034623,1,2,
38627,2034624,1,2,
38628,2034625,1,2,
38629,2034626,1,2,
38630,2034627,1,1,
38631,2034627,3,3,
38632,2034628,1,4,
38633,2034629,1,3,
38634,2034630,1,3,
38635,2034631,4,3,
38636,2034632,1,4,
38637,2034633,1,5,
38638,2034634,1,5,
38639,2034635,1,5,
38640,2034636,1,3,
38641,2034637,1,4,
38642,2034638,1,4,
38643,2034639,1,5,
38644,2034640,1,5,
38645,2034641,1,1,
38646,2034642,1,1,
38647,2034643,1,4,
38648,2034644,1,4,
38649,2034645,1,4,
38650,2034646,1,3,
38651,2034647,1,3,
38652,2034648,1,6,
38653,2034649,1,2,
38654,2034651,1,4,
38655,2034652,1,4,
38656,2034653,1,6,
38657,2034654,1,4,
38658,2034655,1,3,
38659,2034656,1,4,
38660,2034660,1,5,
38661,2034660,4,2,
38662,2034661,1,7,
38663,2034662,1,5,
38664,2034662,2,1,
38665,2034662,4,1,
38666,2034657,1,6,
38667,2034658,1,5,
38668,2034659,1,5,
38669,2034663,1,5,
38670,2034664,1,5,
38671,2034665,1,9,
38672,2034667,1,4,
38673,2034668,1,4,
38674,2034669,1,4,
38675,2034673,1,5,
38676,2034674,1,5,
38677,2034672,1,3,
38678,2034670,1,2,
38679,2034666,1,5,
38680,2034671,1,5,
38681,2034678,1,4,
38682,2034679,1,7,
38683,2034680,1,5,
38684,2034677,1,5,
38685,2034676,1,4,
38686,2034675,1,5,
38687,2034681,1,5,
38688,2034682,1,7,
38689,2034683,1,5,
38690,2034684,1,5,
38691,2034685,1,5,
38692,2034687,1,2,
38693,2034690,1,9,
38694,2034691,1,5,
38695,2034692,1,9,
38696,2034686,1,3,
38697,2034688,1,8,
38698,2034689,1,4,
38699,2034696,1,5,
38700,2034697,1,5,
38701,2034693,1,5,
38702,2031998,1,2,
38703,2031998,2,5,
38704,2031997,1,3,
38705,2031997,2,4,
38706,2031996,1,5,
38707,2031995,1,5,
38708,2031995,2,5,
38709,2031994,2,4,
38710,2031993,1,2,
38711,2031993,2,3,
38712,2031992,2,4,
38713,2031991,1,2,
38714,2031991,2,2,
38715,2031990,1,1,
38716,2031989,1,1,
38717,2032001,2,4,
38718,2032002,2,6,
38719,2032003,1,9,
38720,2032004,1,2,
38721,2032004,2,3,
38722,2032005,1,2,
38723,2032005,2,5,
38724,2032006,2,6,
38725,2032007,2,2,
38726,2032008,1,2,
38727,2032008,2,3,
38728,2032009,1,2,
38729,2032009,2,3,
38730,2032010,1,2,
38731,2032010,2,3,
38732,2032011,1,5,
38733,2032011,2,1,
38734,2032012,2,4,
38735,2032013,2,2,
38736,2032014,1,2,
38737,2032019,1,1,
38738,2032019,2,3,
38739,2032018,1,1,
38740,2032018,2,4,
38741,2032017,2,3,
38742,2032016,2,3,
38743,2032015,1,1,
38744,2032028,2,5,
38745,2032027,2,5,
38746,2032026,2,3,
38747,2032020,1,1,
38748,2032020,2,4,
38749,2032021,2,3,
38750,2032022,1,5,
38751,2032022,2,1,
38752,2032025,2,4,
38753,2032024,2,10,
38754,2032023,2,2,
38755,2031901,2,3,
38756,2032029,2,5,
38757,2032030,1,2,
38758,2032034,1,2,
38759,2032034,2,3,
38760,2032035,1,3,
38761,2032036,1,2,
38762,2032036,2,3,
38763,2032031,1,1,
38764,2032032,2,5,
38765,2032033,2,5,
38766,2032040,2,2,
38767,2032053,2,1,
38768,2032052,2,4,
38769,2032037,2,4,
38770,2032038,1,2,
38771,2032038,2,4,
38772,2032039,1,4,
38773,2032051,2,4,
38774,2032050,2,4,
38775,2032049,2,4,
38776,2032048,2,4,
38777,2032047,2,4,
38778,2032046,2,4,
38779,2032041,1,5,
38780,2032045,1,1,
38781,2032045,2,5,
38782,2032044,2,4,
38783,2032043,1,5,
38784,2031687,2,5,
38785,2031688,1,1,
38786,2031688,2,6,
38787,2031689,2,6,
38788,2031690,2,6,
38789,2031691,1,2,
38790,2031691,2,5,
38791,2031692,2,5,
38792,2031696,1,2,
38793,2031696,2,4,
38794,2031697,2,5,
38795,2031698,1,3,
38796,2031693,1,14,
38797,2031694,1,3,
38798,2031695,1,2,
38799,2031699,2,3,
38800,2031700,1,3,
38801,2031701,2,4,
38802,2031702,2,3,
38803,2031708,2,3,
38804,2031709,2,3,
38805,2031710,2,2,
38806,2031710,4,1,
38807,2031711,2,1,
38808,2031711,4,1,
38809,2031712,2,3,
38810,2031704,1,1,
38811,2031703,2,4,
38812,2031705,2,4,
38813,2031706,2,4,
38814,2031713,4,6,
38815,2031714,2,4,
38816,2031779,1,7,
38817,2031780,1,6,
38818,2031781,1,3,
38819,2031782,1,4,
38820,2031783,1,5,
38821,2031784,1,3,
38822,2031785,1,6,
38823,2031786,1,7,
38824,2031787,1,5,
38825,2031788,1,6,
38826,2031789,1,3,
38827,2031790,1,4,
38828,2031804,1,5,
38829,2031803,1,4,
38830,2031802,1,3,
38831,2031801,1,7,
38832,2031800,1,5,
38833,2031799,1,4,
38834,2031794,1,3,
38835,2031795,1,2,
38836,2031805,1,5,
38837,2031791,1,5,
38838,2031792,1,7,
38839,2031793,1,5,
38840,2031798,1,6,
38841,2031797,1,5,
38842,2031796,1,3,
38843,2031806,1,8,
38844,2031807,1,16,
38845,2031808,1,5,
38846,2031809,1,5,
38847,2031810,1,4,
38848,2031811,1,6,
38849,2031812,1,4,
38850,2031813,1,4,
38851,2031814,1,3,
38852,2031818,1,7,
38853,2031819,1,6,
38854,2031820,1,7,
38855,2031815,1,5,
38856,2031816,1,7,
38857,2031817,1,7,
38858,2031824,1,5,
38859,2031825,1,8,
38860,2031826,1,6,
38861,2031821,1,2,
38862,2031822,1,2,
38863,2031823,1,5,
38864,2031827,1,6,
38865,2031829,1,1,
38866,2031848,1,6,
38867,2031847,1,7,
38868,2031846,1,7,
38869,2031845,1,6,
38870,2031844,1,4,
38871,2031843,1,5,
38872,2031842,1,5,
38873,2031841,1,7,
38874,2031840,1,8,
38875,2031837,1,2,
38876,2031834,1,6,
38877,2031835,1,3,
38878,2031839,1,6,
38879,2031838,1,7,
38880,2031836,1,6,
38881,2031833,1,2,
38882,2031832,1,5,
38883,2031831,4,2,
38884,2031830,4,2,
38885,2031849,1,2,
38886,2031854,1,7,
38887,2031855,1,3,
38888,2031856,1,6,
38889,2031851,1,4,
38890,2031853,1,2,
38891,2031857,1,4,
38892,2031858,1,4,
38893,2031859,1,5,
38894,2031860,1,4,
38895,2031861,1,4,
38896,2031862,1,5,
38897,2031863,1,5,
38898,2031864,1,5,
38899,2031865,1,5,
38900,2031866,1,2,
38901,2031867,1,2,
38902,2031869,1,5,
38903,2031870,1,5,
38904,2031874,1,4,
38905,2031873,1,3,
38906,2031872,1,3,
38907,2031871,1,3,
38908,2031878,1,7,
38909,2031879,1,7,
38910,2031880,1,7,
38911,2031875,1,3,
38912,2031876,1,5,
38913,2031877,1,5,
38914,2031881,1,7,
38915,2031882,1,7,
38916,2031883,1,7,
38917,2031884,1,7,
38918,2031885,1,4,
38919,2031898,1,4,
38920,2031897,1,6,
38921,2031894,1,6,
38922,2031895,1,2,
38923,2031893,1,4,
38924,2031892,1,4,
38925,2031891,1,6,
38926,2031890,1,3,
38927,2031888,1,7,
38928,2031889,1,4,
38929,2031887,1,4,
38930,2031886,1,2,
38931,2031718,1,6,
38932,2031719,1,3,
38933,2031720,1,9,
38934,2031721,1,7,
38935,2031722,1,2,
38936,2031728,1,4,
38937,2031729,1,4,
38938,2031734,1,6,
38939,2031738,1,5,
38940,2031739,1,1,
38941,2031740,1,4,
38942,2031741,1,2,
38943,2031745,1,4,
38944,2031746,1,4,
38945,2031744,1,3,
38946,2031743,1,3,
38947,2031742,1,2,
38948,2031749,1,3,
38949,2031750,1,4,
38950,2031751,1,5,
38951,2031753,1,5,
38952,2031754,1,1,
38953,2031755,1,1,
38954,2031756,1,5,
38955,2031757,1,4,
38956,2031758,1,4,
38957,2031762,1,3,
38958,2031763,1,3,
38959,2031777,1,5,
38960,2031759,1,3,
38961,2031760,1,4,
38962,2031761,1,3,
38963,2031773,1,7,
38964,2031772,1,5,
38965,2031771,1,5,
38966,2031776,1,5,
38967,2031775,1,5,
38968,2031774,1,5,
38969,2031766,1,7,
38970,2031765,1,5,
38971,2031764,1,5,
38972,2031770,1,2,
38973,2032680,1,5,
38974,2032681,1,5,
38975,2032682,1,9,
38976,2032683,1,4,
38977,2032684,1,4,
38978,2032685,1,4,
38979,2032689,1,5,
38980,2032690,1,5,
38981,2032698,1,2,
38982,2032686,1,5,
38983,2032687,1,5,
38984,2032688,1,5,
38985,2032699,1,2,
38986,2032691,1,6,
38987,2032692,1,5,
38988,2032693,1,6,
38989,2032694,1,6,
38990,2032695,1,5,
38991,2032700,1,4,
38992,2032696,1,5,
38993,2032697,1,5,
38994,2032701,1,7,
38995,2032702,1,5,
38996,2032703,1,8,
38997,2032704,1,8,
38998,2032705,1,4,
38999,2032706,1,6,
39000,2032707,1,5,
39001,2032708,1,5,
39002,2032709,1,5,
39003,2032713,1,2,
39004,2032714,1,3,
39005,2032715,1,2,
39006,2032710,1,3,
39007,2032711,1,3,
39008,2032712,1,2,
39009,2032716,1,5,
39010,2032717,1,5,
39011,2032718,1,5,
39012,2032719,1,6,
39013,2032720,1,4,
39014,2032721,1,3,
39015,2032722,1,4,
39016,2032723,1,4,
39017,2032724,1,5,
39018,2032725,1,1,
39019,2032725,2,2,
39020,2032727,1,2,
39021,2032726,1,2,
39022,2032732,1,4,
39023,2032731,1,3,
39024,2032730,1,4,
39025,2032729,1,2,
39026,2032728,1,4,
39027,2032733,1,6,
39028,2032734,1,7,
39029,2032735,1,4,
39030,2032736,1,4,
